year,eea_cell_code,speciesKey,n,min_coord_uncertainty
0,1kmE4971N3206,1880143,1,1000
0,1kmE4971N3206,1881151,2,1000
0,1kmE4971N3206,1882210,3,1000
0,1kmE4971N3206,1882437,1,1000
0,1kmE4971N3206,1883161,2,1000
0,1kmE4971N3206,1883634,1,1000
0,1kmE4971N3206,1884255,1,1000
0,1kmE4971N3206,1884280,2,1000
0,1kmE4971N3206,1884306,2,1000
0,1kmE4971N3206,1884465,1,1000
0,1kmE4971N3206,1887173,1,1000
0,1kmE4971N3206,1888733,1,1000
0,1kmE4971N3206,1889287,2,1000
0,1kmE4971N3206,1890534,1,1000
0,1kmE4971N3206,1890576,1,1000
0,1kmE4971N3206,1890679,1,1000
0,1kmE4971N3206,1890703,2,1000
0,1kmE4971N3206,1890772,1,1000
0,1kmE4971N3206,1891059,1,1000
0,1kmE4971N3206,1891473,2,1000
0,1kmE4971N3206,1892242,2,1000
0,1kmE4971N3206,1894206,4,1000
0,1kmE4971N3206,1894268,1,1000
0,1kmE4971N3206,1894676,1,1000
0,1kmE4971N3206,1894708,1,1000
0,1kmE4971N3206,1894714,3,1000
0,1kmE4971N3206,1894840,1,1000
0,1kmE4971N3206,1896841,2,1000
0,1kmE4971N3206,1898544,3,1000
0,1kmE4971N3206,1902152,1,1000
0,1kmE4971N3206,1902533,4,1000
0,1kmE4971N3206,1902749,3,1000
0,1kmE4971N3206,1905383,4,1000
0,1kmE4971N3206,1907920,2,1000
0,1kmE4971N3206,1909398,6,1000
0,1kmE4971N3206,1911093,3,1000
0,1kmE4971N3206,1911112,5,1000
0,1kmE4971N3206,1911168,1,1000
0,1kmE4971N3206,1911278,4,1000
0,1kmE4971N3206,1911461,1,1000
0,1kmE4971N3206,1912325,2,1000
0,1kmE4971N3206,1912372,2,1000
0,1kmE4971N3206,1913328,7,1000
0,1kmE4971N3206,1919703,1,1000
0,1kmE4971N3206,1919712,1,1000
0,1kmE4971N3206,1920218,1,1000
0,1kmE4971N3206,1920258,1,1000
0,1kmE4971N3206,1920494,3,1000
0,1kmE4971N3206,1920496,1,1000
0,1kmE4971N3206,1920506,2,1000
0,1kmE4971N3206,1920512,1,1000
0,1kmE4971N3206,1920712,1,1000
0,1kmE4971N3206,1920851,4,1000
0,1kmE4971N3206,1920864,1,1000
0,1kmE4971N3206,1922311,2,1000
0,1kmE4971N3206,1924489,3,1000
0,1kmE4971N3206,1924494,2,1000
0,1kmE4971N3206,1925221,2,1000
0,1kmE4971N3206,1925962,3,1000
0,1kmE4971N3206,1926260,3,1000
0,1kmE4971N3206,1926324,1,1000
0,1kmE4971N3206,1926861,4,1000
0,1kmE4971N3206,1928248,1,1000
0,1kmE4971N3206,1928945,5,1000
0,1kmE4971N3206,1929270,2,1000
0,1kmE4971N3206,1929659,3,1000
0,1kmE4971N3206,1929697,5,1000
0,1kmE4971N3206,1931179,1,1000
0,1kmE4971N3206,1931779,1,1000
0,1kmE4971N3206,1932411,4,1000
0,1kmE4971N3206,1932473,2,1000
0,1kmE4971N3206,1933793,3,1000
0,1kmE4971N3206,1938520,2,1000
0,1kmE4971N3206,1940504,1,1000
0,1kmE4971N3206,1940510,1,1000
0,1kmE4971N3206,1940575,1,1000
0,1kmE4971N3206,1940644,1,1000
0,1kmE4971N3206,1940682,1,1000
0,1kmE4971N3206,1940744,1,1000
0,1kmE4971N3206,1940807,1,1000
0,1kmE4971N3206,1940838,4,1000
0,1kmE4971N3206,1941437,4,1000
0,1kmE4971N3206,1947335,1,1000
0,1kmE4971N3206,1949794,5,1000
0,1kmE4971N3206,1949929,4,1000
0,1kmE4971N3206,1951649,1,1000
0,1kmE4971N3206,1951713,3,1000
0,1kmE4971N3206,1952062,1,1000
0,1kmE4971N3206,1952229,3,1000
0,1kmE4971N3206,1952532,3,1000
0,1kmE4971N3206,1952812,1,1000
0,1kmE4971N3206,1954563,1,1000
0,1kmE4971N3206,1956440,1,1000
0,1kmE4971N3206,1956599,3,1000
0,1kmE4971N3206,1957300,3,1000
0,1kmE4971N3206,1957632,1,1000
0,1kmE4971N3206,1957718,1,1000
0,1kmE4971N3206,1957746,1,1000
0,1kmE4971N3206,1957852,5,1000
0,1kmE4971N3206,1957854,2,1000
0,1kmE4971N3206,1958526,2,1000
0,1kmE4971N3206,1959467,1,1000
0,1kmE4971N3206,1959735,4,1000
0,1kmE4971N3206,1959876,1,1000
0,1kmE4971N3206,1959914,1,1000
0,1kmE4971N3206,1959919,1,1000
0,1kmE4971N3206,1961068,3,1000
0,1kmE4971N3206,1962204,2,1000
0,1kmE4971N3206,1962268,2,1000
0,1kmE4971N3206,1962636,1,1000
0,1kmE4971N3206,1962860,3,1000
0,1kmE4971N3206,1964191,1,1000
0,1kmE4971N3206,1964195,3,1000
0,1kmE4971N3206,1964589,1,1000
0,1kmE4971N3206,1964637,2,1000
0,1kmE4971N3206,1964653,1,1000
0,1kmE4971N3206,1964657,2,1000
0,1kmE4971N3206,1965345,1,1000
0,1kmE4971N3206,1965913,2,1000
0,1kmE4971N3206,1966017,1,1000
0,1kmE4971N3206,1966886,4,1000
0,1kmE4971N3206,1967011,1,1000
0,1kmE4971N3206,1967245,3,1000
0,1kmE4971N3206,1967452,1,1000
0,1kmE4971N3206,1967597,3,1000
0,1kmE4971N3206,1967873,2,1000
0,1kmE4971N3206,1968867,2,1000
0,1kmE4971N3206,1968990,3,1000
0,1kmE4971N3206,1970284,3,1000
0,1kmE4971N3206,1973414,1,1000
0,1kmE4971N3206,1975546,1,1000
0,1kmE4971N3206,1975733,3,1000
0,1kmE4971N3206,1975897,1,1000
0,1kmE4971N3206,1975903,2,1000
0,1kmE4971N3206,1977962,1,1000
0,1kmE4971N3206,1978618,1,1000
0,1kmE4971N3206,1978821,2,1000
0,1kmE4971N3206,1979781,3,1000
0,1kmE4971N3206,1986052,1,1000
0,1kmE4971N3206,1986171,3,1000
0,1kmE4971N3206,1986220,2,1000
0,1kmE4971N3206,1986452,3,1000
0,1kmE4971N3206,1986522,3,1000
0,1kmE4971N3206,1987527,3,1000
0,1kmE4971N3206,1990551,2,1000
0,1kmE4971N3206,1991179,1,1000
0,1kmE4971N3206,1991371,2,1000
0,1kmE4971N3206,2069283,1,1000
0,1kmE4971N3206,2069307,1,1000
0,1kmE4971N3206,2069321,3,1000
0,1kmE4971N3206,4299535,2,1000
0,1kmE4971N3206,4489209,1,1000
0,1kmE4971N3206,4522753,2,1000
0,1kmE4971N3206,4524221,2,1000
0,1kmE4971N3206,4524393,1,1000
0,1kmE4971N3206,4524421,1,1000
0,1kmE4971N3206,4524426,1,1000
0,1kmE4971N3206,4524638,1,1000
0,1kmE4971N3206,4524793,3,1000
0,1kmE4971N3206,4524890,2,1000
0,1kmE4971N3206,4524902,2,1000
0,1kmE4971N3206,4524914,1,1000
0,1kmE4971N3206,4524955,1,1000
0,1kmE4971N3206,4524971,2,1000
0,1kmE4971N3206,4525078,1,1000
0,1kmE4971N3206,4525803,1,1000
0,1kmE4971N3206,4525821,1,1000
0,1kmE4971N3206,4525870,2,1000
0,1kmE4971N3206,4531147,1,1000
0,1kmE4971N3206,4532022,2,1000
0,1kmE4971N3206,4532095,1,1000
0,1kmE4971N3206,4532097,1,1000
0,1kmE4971N3206,4532239,1,1000
0,1kmE4971N3206,4532253,2,1000
0,1kmE4971N3206,4532351,1,1000
0,1kmE4971N3206,4532405,3,1000
0,1kmE4971N3206,4532408,1,1000
0,1kmE4971N3206,4532412,1,1000
0,1kmE4971N3206,4532516,2,1000
0,1kmE4971N3206,4532534,1,1000
0,1kmE4971N3206,4532544,1,1000
0,1kmE4971N3206,4532576,1,1000
0,1kmE4971N3206,4532811,2,1000
0,1kmE4971N3206,4532886,2,1000
0,1kmE4971N3206,4534057,1,1000
0,1kmE4971N3206,4534166,2,1000
0,1kmE4971N3206,4534762,1,1000
0,1kmE4971N3206,4534782,3,1000
0,1kmE4971N3206,4534909,1,1000
0,1kmE4971N3206,4534914,2,1000
0,1kmE4971N3206,4535307,1,1000
0,1kmE4971N3206,4535809,4,1000
0,1kmE4971N3206,4535817,4,1000
0,1kmE4971N3206,4535827,4,1000
0,1kmE4971N3206,5101394,1,1000
0,1kmE4971N3206,5101745,4,1000
0,1kmE4971N3206,5105335,2,1000
0,1kmE4971N3206,5107128,1,1000
0,1kmE4971N3206,5107219,1,1000
0,1kmE4971N3206,5107644,4,1000
0,1kmE4971N3206,5107829,2,1000
0,1kmE4971N3206,5109498,1,1000
0,1kmE4971N3206,5109523,1,1000
0,1kmE4971N3206,5109552,1,1000
0,1kmE4971N3206,5109599,1,1000
0,1kmE4971N3206,5109614,1,1000
0,1kmE4971N3206,5109641,1,1000
0,1kmE4971N3206,5109661,1,1000
0,1kmE4971N3206,5109670,2,1000
0,1kmE4971N3206,5109686,3,1000
0,1kmE4971N3206,5110200,1,1000
0,1kmE4971N3206,5113078,2,1000
0,1kmE4971N3206,5113084,1,1000
0,1kmE4971N3206,5113234,4,1000
0,1kmE4971N3206,5114198,2,1000
0,1kmE4971N3206,5116475,2,1000
0,1kmE4971N3206,5117189,1,1000
0,1kmE4971N3206,5117399,1,1000
0,1kmE4971N3206,5119143,1,1000
0,1kmE4971N3206,5119193,1,1000
0,1kmE4971N3206,5123922,2,1000
0,1kmE4971N3206,5124007,2,1000
0,1kmE4971N3206,5126212,2,1000
0,1kmE4971N3206,5128357,3,1000
0,1kmE4971N3206,5129783,3,1000
0,1kmE4971N3206,5129818,2,1000
0,1kmE4971N3206,5131096,1,1000
0,1kmE4971N3206,5131142,1,1000
0,1kmE4971N3206,5131910,2,1000
0,1kmE4971N3206,5132183,1,1000
0,1kmE4971N3206,5134098,2,1000
0,1kmE4971N3206,5134301,1,1000
0,1kmE4971N3206,5134469,1,1000
0,1kmE4971N3206,5135191,2,1000
0,1kmE4971N3206,5135513,2,1000
0,1kmE4971N3206,5137578,1,1000
0,1kmE4971N3206,5137582,2,1000
0,1kmE4971N3206,5137706,5,1000
0,1kmE4971N3206,5137708,4,1000
0,1kmE4971N3206,5137903,3,1000
0,1kmE4971N3206,5139156,1,1000
0,1kmE4971N3206,5139535,2,1000
0,1kmE4971N3206,5140214,4,1000
0,1kmE4971N3206,5141493,2,1000
0,1kmE4971N3206,5141677,1,1000
0,1kmE4971N3206,5142394,2,1000
0,1kmE4971N3206,5142971,1,1000
0,1kmE4971N3206,5143048,1,1000
0,1kmE4971N3206,5143129,6,1000
0,1kmE4971N3206,5143147,2,1000
0,1kmE4971N3206,5143391,1,1000
0,1kmE4971N3206,5143651,1,1000
0,1kmE4971N3206,5143675,3,1000
0,1kmE4971N3206,5143677,1,1000
0,1kmE4971N3206,5143697,1,1000
0,1kmE4971N3206,5143947,3,1000
0,1kmE4971N3206,5144534,1,1000
0,1kmE4971N3206,5144543,1,1000
0,1kmE4971N3206,5144677,3,1000
0,1kmE4971N3206,5144721,4,1000
0,1kmE4971N3206,5144782,1,1000
0,1kmE4971N3206,5144805,2,1000
0,1kmE4971N3206,5144900,1,1000
0,1kmE4971N3206,5145009,1,1000
0,1kmE4971N3206,5145083,5,1000
0,1kmE4971N3206,5145136,2,1000
0,1kmE4971N3206,5145186,1,1000
0,1kmE4971N3206,5145260,5,1000
0,1kmE4971N3206,5145269,1,1000
0,1kmE4971N3206,5145648,2,1000
0,1kmE4971N3206,5146496,3,1000
0,1kmE4971N3206,5146510,1,1000
0,1kmE4971N3206,5146559,5,1000
0,1kmE4971N3206,5146611,5,1000
0,1kmE4971N3206,5146677,1,1000
0,1kmE4971N3206,5146862,2,1000
0,1kmE4971N3206,5146883,5,1000
0,1kmE4971N3206,5146946,1,1000
0,1kmE4971N3206,5147039,2,1000
0,1kmE4971N3206,5147062,3,1000
0,1kmE4971N3206,5147150,1,1000
0,1kmE4971N3206,5147193,2,1000
0,1kmE4971N3206,5147208,3,1000
0,1kmE4971N3206,5147354,2,1000
0,1kmE4971N3206,5148247,3,1000
0,1kmE4971N3206,5149414,2,1000
0,1kmE4971N3206,5149438,2,1000
0,1kmE4971N3206,5149499,3,1000
0,1kmE4971N3206,5149569,3,1000
0,1kmE4971N3206,5149597,2,1000
0,1kmE4971N3206,5149659,2,1000
0,1kmE4971N3206,5149665,2,1000
0,1kmE4971N3206,5149704,1,1000
0,1kmE4971N3206,5149746,5,1000
0,1kmE4971N3206,5149768,1,1000
0,1kmE4971N3206,5149787,1,1000
0,1kmE4971N3206,5149820,1,1000
0,1kmE4971N3206,5149836,1,1000
0,1kmE4971N3206,5769028,2,1000
0,1kmE4971N3206,5769062,5,1000
0,1kmE4971N3206,5769068,1,1000
0,1kmE4971N3206,5769072,3,1000
0,1kmE4971N3206,5769191,3,1000
0,1kmE4971N3206,5772063,5,1000
0,1kmE4971N3206,5772269,1,1000
0,1kmE4971N3206,5880512,1,1000
0,1kmE4971N3206,5880545,1,1000
0,1kmE4971N3206,5880563,1,1000
0,1kmE4971N3206,5884571,2,1000
0,1kmE4971N3206,6097214,2,1000
0,1kmE4971N3206,6097236,1,1000
0,1kmE4971N3206,6122473,1,1000
0,1kmE4971N3206,6221746,4,1000
0,1kmE4971N3206,7410701,4,1000
0,1kmE4971N3206,7443518,3,1000
0,1kmE4971N3206,7550095,5,1000
0,1kmE4971N3206,7609033,2,1000
0,1kmE4971N3206,7622059,2,1000
0,1kmE4971N3206,7623903,3,1000
0,1kmE4971N3206,7633472,1,1000
0,1kmE4971N3206,7634721,2,1000
0,1kmE4971N3206,7674502,3,1000
0,1kmE4971N3206,7712938,2,1000
0,1kmE4971N3206,7728366,2,1000
0,1kmE4971N3206,7738295,1,1000
0,1kmE4971N3206,7762841,2,1000
0,1kmE4971N3206,7768674,2,1000
0,1kmE4971N3206,7769543,1,1000
0,1kmE4971N3206,7778368,3,1000
0,1kmE4971N3206,7791190,1,1000
0,1kmE4971N3206,7798382,1,1000
0,1kmE4971N3206,7825213,1,1000
0,1kmE4971N3206,7854318,2,1000
0,1kmE4971N3206,7903078,4,1000
0,1kmE4971N3206,7934873,2,1000
0,1kmE4971N3206,7973517,1,1000
0,1kmE4971N3206,7988195,1,1000
0,1kmE4971N3206,7988274,1,1000
0,1kmE4971N3206,8000103,1,1000
0,1kmE4971N3206,8016522,1,1000
0,1kmE4971N3206,8035998,1,1000
0,1kmE4971N3206,8078362,2,1000
0,1kmE4971N3206,8109173,4,1000
0,1kmE4971N3206,8133678,1,1000
0,1kmE4971N3206,8138711,4,1000
0,1kmE4971N3206,8167638,2,1000
0,1kmE4971N3206,8168644,7,1000
0,1kmE4971N3206,8176911,1,1000
0,1kmE4971N3206,8201251,4,1000
0,1kmE4971N3206,8225376,3,1000
0,1kmE4971N3206,8237987,1,1000
0,1kmE4971N3206,8270406,1,1000
0,1kmE4971N3206,8273661,1,1000
0,1kmE4971N3206,8277078,7,1000
0,1kmE4971N3206,8292872,1,1000
0,1kmE4971N3206,8298764,1,1000
0,1kmE4971N3206,8312017,1,1000
0,1kmE4971N3206,8325294,1,1000
0,1kmE4971N3206,8329661,2,1000
0,1kmE4971N3206,8356768,2,1000
0,1kmE4971N3206,8361848,3,1000
0,1kmE4971N3206,8387202,1,1000
0,1kmE4971N3206,8393082,3,1000
0,1kmE4971N3206,8407461,1,1000
0,1kmE4971N3206,8416348,1,1000
0,1kmE4971N3206,8421569,3,1000
0,1kmE4971N3206,8426357,1,1000
0,1kmE4971N3206,8537359,1,1000
0,1kmE4971N3206,9462322,3,1000
0,1kmE4971N3206,9627567,2,1000
0,1kmE4971N3206,10281863,1,1000
0,1kmE4971N3206,12018107,1,1000
0,1kmE4971N3206,12089608,1,1000
0,1kmE4971N3206,12253343,2,1000
0,1kmE4971N3207,1730978,14,1000
0,1kmE4971N3207,1731598,5,1000
0,1kmE4971N3207,1732063,6,1000
0,1kmE4971N3207,1732416,5,1000
0,1kmE4971N3207,1732452,2,1000
0,1kmE4971N3207,1732565,1,1000
0,1kmE4971N3207,1732685,2,1000
0,1kmE4971N3207,1733258,2,1000
0,1kmE4971N3207,1733484,12,1000
0,1kmE4971N3207,1734453,13,1000
0,1kmE4971N3207,1734704,4,1000
0,1kmE4971N3207,1734826,1,1000
0,1kmE4971N3207,1754332,11,1000
0,1kmE4971N3207,1758878,3,1000
0,1kmE4971N3207,1760246,4,1000
0,1kmE4971N3207,1760593,2,1000
0,1kmE4971N3207,1761111,4,1000
0,1kmE4971N3207,1761735,1,1000
0,1kmE4971N3207,1762244,14,1000
0,1kmE4971N3207,1762271,18,1000
0,1kmE4971N3207,1763072,3,1000
0,1kmE4971N3207,1763610,11,1000
0,1kmE4971N3207,1764531,4,1000
0,1kmE4971N3207,1766137,6,1000
0,1kmE4971N3207,1766210,2,1000
0,1kmE4971N3207,1766410,3,1000
0,1kmE4971N3207,1766646,2,1000
0,1kmE4971N3207,1767597,7,1000
0,1kmE4971N3207,1767608,6,1000
0,1kmE4971N3207,1767625,6,1000
0,1kmE4971N3207,1768117,5,1000
0,1kmE4971N3207,1768771,1,1000
0,1kmE4971N3207,1769103,9,1000
0,1kmE4971N3207,1769897,1,1000
0,1kmE4971N3207,1769958,2,1000
0,1kmE4971N3207,1770150,4,1000
0,1kmE4971N3207,1770307,1,1000
0,1kmE4971N3207,1770880,6,1000
0,1kmE4971N3207,1771040,10,1000
0,1kmE4971N3207,1771214,13,1000
0,1kmE4971N3207,1771245,3,1000
0,1kmE4971N3207,1771385,2,1000
0,1kmE4971N3207,1771509,5,1000
0,1kmE4971N3207,1771531,1,1000
0,1kmE4971N3207,1771768,1,1000
0,1kmE4971N3207,1771772,3,1000
0,1kmE4971N3207,1772169,6,1000
0,1kmE4971N3207,1772179,3,1000
0,1kmE4971N3207,1772956,1,1000
0,1kmE4971N3207,1773163,4,1000
0,1kmE4971N3207,1773901,3,1000
0,1kmE4971N3207,1776067,1,1000
0,1kmE4971N3207,1776330,9,1000
0,1kmE4971N3207,1776371,2,1000
0,1kmE4971N3207,1776619,2,1000
0,1kmE4971N3207,1776862,3,1000
0,1kmE4971N3207,1777631,1,1000
0,1kmE4971N3207,1778644,1,1000
0,1kmE4971N3207,1779334,2,1000
0,1kmE4971N3207,1780150,3,1000
0,1kmE4971N3207,1780378,5,1000
0,1kmE4971N3207,1782560,1,1000
0,1kmE4971N3207,1782615,1,1000
0,1kmE4971N3207,1782672,14,1000
0,1kmE4971N3207,1782726,10,1000
0,1kmE4971N3207,1782727,1,1000
0,1kmE4971N3207,1782763,14,1000
0,1kmE4971N3207,1782777,13,1000
0,1kmE4971N3207,1782841,9,1000
0,1kmE4971N3207,1782927,10,1000
0,1kmE4971N3207,1782948,6,1000
0,1kmE4971N3207,1783016,3,1000
0,1kmE4971N3207,1783037,8,1000
0,1kmE4971N3207,1783043,11,1000
0,1kmE4971N3207,1783045,3,1000
0,1kmE4971N3207,1783855,2,1000
0,1kmE4971N3207,1784853,1,1000
0,1kmE4971N3207,1785286,3,1000
0,1kmE4971N3207,1785883,4,1000
0,1kmE4971N3207,1785887,2,1000
0,1kmE4971N3207,1785888,5,1000
0,1kmE4971N3207,1785985,4,1000
0,1kmE4971N3207,1786017,3,1000
0,1kmE4971N3207,1786360,2,1000
0,1kmE4971N3207,1787504,1,1000
0,1kmE4971N3207,1787590,3,1000
0,1kmE4971N3207,1788522,14,1000
0,1kmE4971N3207,1788635,5,1000
0,1kmE4971N3207,1789267,1,1000
0,1kmE4971N3207,1789580,1,1000
0,1kmE4971N3207,1789695,11,1000
0,1kmE4971N3207,1789730,1,1000
0,1kmE4971N3207,1789745,2,1000
0,1kmE4971N3207,1789755,3,1000
0,1kmE4971N3207,1789783,3,1000
0,1kmE4971N3207,1789982,1,1000
0,1kmE4971N3207,1790625,7,1000
0,1kmE4971N3207,1790692,13,1000
0,1kmE4971N3207,1790816,5,1000
0,1kmE4971N3207,1791132,1,1000
0,1kmE4971N3207,1791422,8,1000
0,1kmE4971N3207,1792061,4,1000
0,1kmE4971N3207,1792292,3,1000
0,1kmE4971N3207,1792377,1,1000
0,1kmE4971N3207,1792411,7,1000
0,1kmE4971N3207,1792414,9,1000
0,1kmE4971N3207,1792426,6,1000
0,1kmE4971N3207,1792431,2,1000
0,1kmE4971N3207,1792449,4,1000
0,1kmE4971N3207,1793877,1,1000
0,1kmE4971N3207,1795215,15,1000
0,1kmE4971N3207,1795282,6,1000
0,1kmE4971N3207,1795349,19,1000
0,1kmE4971N3207,1795946,2,1000
0,1kmE4971N3207,1796145,4,1000
0,1kmE4971N3207,1796169,2,1000
0,1kmE4971N3207,1796678,2,1000
0,1kmE4971N3207,1797178,5,1000
0,1kmE4971N3207,1797258,1,1000
0,1kmE4971N3207,1797276,3,1000
0,1kmE4971N3207,1797367,8,1000
0,1kmE4971N3207,1797374,1,1000
0,1kmE4971N3207,1797479,10,1000
0,1kmE4971N3207,1798346,6,1000
0,1kmE4971N3207,1798408,5,1000
0,1kmE4971N3207,1798449,5,1000
0,1kmE4971N3207,1798594,7,1000
0,1kmE4971N3207,1798807,3,1000
0,1kmE4971N3207,1798974,10,1000
0,1kmE4971N3207,1798984,3,1000
0,1kmE4971N3207,1799132,1,1000
0,1kmE4971N3207,1799135,3,1000
0,1kmE4971N3207,1799701,7,1000
0,1kmE4971N3207,1799708,6,1000
0,1kmE4971N3207,1799799,1,1000
0,1kmE4971N3207,1800004,13,1000
0,1kmE4971N3207,1800032,7,1000
0,1kmE4971N3207,1801051,4,1000
0,1kmE4971N3207,1801896,5,1000
0,1kmE4971N3207,1802280,1,1000
0,1kmE4971N3207,1803012,8,1000
0,1kmE4971N3207,1803073,6,1000
0,1kmE4971N3207,1803163,1,1000
0,1kmE4971N3207,1804071,11,1000
0,1kmE4971N3207,1804906,6,1000
0,1kmE4971N3207,1805155,1,1000
0,1kmE4971N3207,1807969,2,1000
0,1kmE4971N3207,1808752,4,1000
0,1kmE4971N3207,1810099,8,1000
0,1kmE4971N3207,1812394,7,1000
0,1kmE4971N3207,1813114,4,1000
0,1kmE4971N3207,1814552,2,1000
0,1kmE4971N3207,1817797,1,1000
0,1kmE4971N3207,1819145,12,1000
0,1kmE4971N3207,1819660,2,1000
0,1kmE4971N3207,1819699,1,1000
0,1kmE4971N3207,1819873,17,1000
0,1kmE4971N3207,1820039,4,1000
0,1kmE4971N3207,1820372,15,1000
0,1kmE4971N3207,1820406,20,1000
0,1kmE4971N3207,1820452,2,1000
0,1kmE4971N3207,1820918,6,1000
0,1kmE4971N3207,1820939,4,1000
0,1kmE4971N3207,1821856,6,1000
0,1kmE4971N3207,1821911,13,1000
0,1kmE4971N3207,1822120,1,1000
0,1kmE4971N3207,1822346,1,1000
0,1kmE4971N3207,1822587,1,1000
0,1kmE4971N3207,1822610,3,1000
0,1kmE4971N3207,1822830,1,1000
0,1kmE4971N3207,1825077,1,1000
0,1kmE4971N3207,1825176,1,1000
0,1kmE4971N3207,1825539,4,1000
0,1kmE4971N3207,1825971,6,1000
0,1kmE4971N3207,1825983,2,1000
0,1kmE4971N3207,1826022,2,1000
0,1kmE4971N3207,1827125,2,1000
0,1kmE4971N3207,1827645,3,1000
0,1kmE4971N3207,1828162,5,1000
0,1kmE4971N3207,1828637,6,1000
0,1kmE4971N3207,1861395,4,1000
0,1kmE4971N3207,1861510,1,1000
0,1kmE4971N3207,1861644,1,1000
0,1kmE4971N3207,1861673,1,1000
0,1kmE4971N3207,1862401,2,1000
0,1kmE4971N3207,1862580,3,1000
0,1kmE4971N3207,1862719,8,1000
0,1kmE4971N3207,1862765,1,1000
0,1kmE4971N3207,1862774,2,1000
0,1kmE4971N3207,1862837,7,1000
0,1kmE4971N3207,1864358,3,1000
0,1kmE4971N3207,1864377,2,1000
0,1kmE4971N3207,1864652,3,1000
0,1kmE4971N3207,1867820,10,1000
0,1kmE4971N3207,1867928,2,1000
0,1kmE4971N3207,1868664,1,1000
0,1kmE4971N3207,1869775,1,1000
0,1kmE4971N3207,1869803,2,1000
0,1kmE4971N3207,1870202,7,1000
0,1kmE4971N3207,1870249,3,1000
0,1kmE4971N3207,1870250,2,1000
0,1kmE4971N3207,1870988,5,1000
0,1kmE4971N3207,1872368,2,1000
0,1kmE4971N3207,1873079,4,1000
0,1kmE4971N3207,1873411,1,1000
0,1kmE4971N3207,1873903,1,1000
0,1kmE4971N3207,1874204,3,1000
0,1kmE4971N3207,1874211,1,1000
0,1kmE4971N3207,1874221,1,1000
0,1kmE4971N3207,1875008,3,1000
0,1kmE4971N3207,1875120,5,1000
0,1kmE4971N3207,1875330,3,1000
0,1kmE4971N3207,1875376,3,1000
0,1kmE4971N3207,1875633,4,1000
0,1kmE4971N3207,1875827,2,1000
0,1kmE4971N3207,1875930,2,1000
0,1kmE4971N3207,1876329,5,1000
0,1kmE4971N3207,1876542,5,1000
0,1kmE4971N3207,1876854,1,1000
0,1kmE4971N3207,1877310,2,1000
0,1kmE4971N3207,1877341,6,1000
0,1kmE4971N3207,1877368,3,1000
0,1kmE4971N3207,1878490,4,1000
0,1kmE4971N3207,1878782,10,1000
0,1kmE4971N3207,1878862,15,1000
0,1kmE4971N3207,1878895,13,1000
0,1kmE4971N3207,1878907,2,1000
0,1kmE4971N3207,1878939,9,1000
0,1kmE4971N3207,1878944,6,1000
0,1kmE4971N3207,1879252,3,1000
0,1kmE4971N3207,1879630,4,1000
0,1kmE4971N3207,1879731,1,1000
0,1kmE4971N3207,1879747,1,1000
0,1kmE4971N3207,1879765,1,1000
0,1kmE4971N3207,1880040,1,1000
0,1kmE4971N3207,1880062,3,1000
0,1kmE4971N3207,1880064,1,1000
0,1kmE4971N3207,1880094,3,1000
0,1kmE4971N3207,1880138,1,1000
0,1kmE4971N3207,1880139,13,1000
0,1kmE4971N3207,1880140,5,1000
0,1kmE4971N3207,1881151,2,1000
0,1kmE4971N3207,1881583,2,1000
0,1kmE4971N3207,1881834,2,1000
0,1kmE4971N3207,1882210,2,1000
0,1kmE4971N3207,1882437,2,1000
0,1kmE4971N3207,1882459,3,1000
0,1kmE4971N3207,1883063,2,1000
0,1kmE4971N3207,1883161,9,1000
0,1kmE4971N3207,1883386,1,1000
0,1kmE4971N3207,1883634,6,1000
0,1kmE4971N3207,1884212,2,1000
0,1kmE4971N3207,1884255,5,1000
0,1kmE4971N3207,1884280,3,1000
0,1kmE4971N3207,1884306,2,1000
0,1kmE4971N3207,1884312,6,1000
0,1kmE4971N3207,1884329,2,1000
0,1kmE4971N3207,1884332,2,1000
0,1kmE4971N3207,1884370,6,1000
0,1kmE4971N3207,1884403,12,1000
0,1kmE4971N3207,1884465,13,1000
0,1kmE4971N3207,1884970,2,1000
0,1kmE4971N3207,1885529,1,1000
0,1kmE4971N3207,1886320,3,1000
0,1kmE4971N3207,1886579,2,1000
0,1kmE4971N3207,1886587,6,1000
0,1kmE4971N3207,1887108,3,1000
0,1kmE4971N3207,1887173,1,1000
0,1kmE4971N3207,1887290,4,1000
0,1kmE4971N3207,1887701,2,1000
0,1kmE4971N3207,1888733,2,1000
0,1kmE4971N3207,1888759,2,1000
0,1kmE4971N3207,1889287,4,1000
0,1kmE4971N3207,1890187,5,1000
0,1kmE4971N3207,1890213,1,1000
0,1kmE4971N3207,1890534,8,1000
0,1kmE4971N3207,1890576,5,1000
0,1kmE4971N3207,1890679,4,1000
0,1kmE4971N3207,1890693,1,1000
0,1kmE4971N3207,1890699,2,1000
0,1kmE4971N3207,1890772,2,1000
0,1kmE4971N3207,1890898,1,1000
0,1kmE4971N3207,1891059,4,1000
0,1kmE4971N3207,1891386,1,1000
0,1kmE4971N3207,1891453,3,1000
0,1kmE4971N3207,1891473,3,1000
0,1kmE4971N3207,1891494,2,1000
0,1kmE4971N3207,1892242,3,1000
0,1kmE4971N3207,1894131,1,1000
0,1kmE4971N3207,1894206,12,1000
0,1kmE4971N3207,1894268,13,1000
